Feature	Gain	Cover	Frequency
mcomisiones_delta1	0.00169095506237829	0.00317227281591134	0.00365731726569489
cproductos_lag1	0.00168684418918792	0.00273728847179517	0.00370116999070322
mcomisiones_otras_delta1	0.00168420110036991	0.00176071178531003	0.00340297146064656
ctransferencias_recibidas	0.0016714083494448	0.00302485873513246	0.00308723184058657
ccallcenter_trx	0.00165165682164293	0.00614142029624459	0.00253468750548159
mpayroll_delta1	0.00162783835595203	0.00747490963725163	0.00374502271571155
Visa_mconsumosdolares	0.00160011772345925	0.00211283699821225	0.00342928309565156
cprestamos_personales	0.00154913500566391	0.00297641707818104	0.0010436948551983
internet	0.00154179523836894	0.00318160965379213	0.0021926362504166
Master_mpagominimo_lag1	0.00145927721611144	0.0026321137161235	0.0023505060604466
Visa_msaldototal_delta1	0.00145033525761429	0.002982616274831	0.00366608781069656
Visa_cconsumos_delta1	0.00142567172959752	0.00283144087857002	0.00293813257555825
Visa_mconsumosdolares_delta1	0.001408863639019	0.00207856336054448	0.00299075584556824
mpagomiscuentas_lag1	0.00139765015853176	0.00426083130006186	0.00295567366556158
mtarjeta_visa_consumo_delta1	0.00131494975605344	0.00323654177458616	0.00306969075058324
ctarjeta_debito	0.00131213470533978	0.00170533477280511	0.00246452314546826
mtarjeta_master_consumo	0.0012907699517936	0.00116921005627173	0.00116648248522163
Master_mpagospesos_lag1	0.00128780873706792	0.00353739417366111	0.00274518058552158
ctarjeta_visa_debitos_automaticos_lag1	0.00127849765234332	0.00268088097446801	0.00228034170043326
cmobile_app_trx_delta1	0.00123846868424643	0.00263579779877164	0.00293813257555825
Master_mpagominimo	0.00119883577640415	0.0051590059545342	0.00242067042045993
mautoservicio_delta1	0.00119384488042578	0.00575747362638695	0.00290305039555158
ccomisiones_otras_delta1	0.00119034446792121	0.00186513921772792	0.0023241944254416
mcuenta_debitos_automaticos_lag1	0.00118567026961282	0.00223342582171155	0.00253468750548159
mautoservicio_lag1	0.00115347762134091	0.0025466113867524	0.00289427985054991
ctarjeta_debito_lag1	0.00112469886871885	0.0019204759315165	0.0020610780753916
mcomisiones_mantenimiento_delta1	0.00110624044848656	0.00878757402396456	0.00162255082530828
Master_msaldototal	0.00109583830316941	0.00240075404462085	0.00257854023048992
Visa_fultimo_cierre_delta1	0.00109401515901673	0.00198754890087306	0.00198214317037661
ctransferencias_emitidas	0.00109042841368456	0.00620902166053449	0.00297321475556491
Master_fultimo_cierre_delta1	0.00107838451157643	0.00142671633020109	0.0021663246154116
Master_msaldopesos	0.00105187113783519	0.00368695479194707	0.00192951990036661
ctransferencias_emitidas_lag1	0.00102150932531068	0.00420315955477044	0.0023505060604466
Master_status_lag1	0.000995180901613915	0.00245892176234897	0.000420986160079987
Master_mpagospesos	0.000991618648718427	0.0035760817060239	0.00296444421056324
internet_lag1	0.000985952970223863	0.00271278287591978	0.00194706099036994
cplazo_fijo	0.000976331717521923	0.00267472115891655	0.000429756705081654
ctarjeta_debito_trx_lag1	0.000944359809252381	0.00369265587505206	0.00263993404550159
Master_msaldototal_lag1	0.000906175763181411	0.00151900467282396	0.00171902682032662
Master_mpagospesos_delta1	0.000904478327740932	0.00415916016219857	0.00231542388043993
cprestamos_personales_lag1	0.00087007543999977	0.000834486471415283	0.000596397060113315
mdescubierto_preacordado_lag1	0.000844691237017503	0.00105269400303942	0.00103492431019664
ctransferencias_emitidas_delta1	0.000826345181788387	0.00206621077166785	0.00155238646529495
ctarjeta_visa_debitos_automaticos	0.000816563748002098	0.00168192848308916	0.00178042063533828
